time,Purity
2023-03-13 18:13:02,101.0141
2023-03-13 18:13:07,101.0459
2023-03-13 18:13:12,100.9873
2023-03-13 18:13:17,100.9723
2023-03-13 18:13:22,101.0171
2023-03-13 18:13:27,101.0042
2023-03-13 18:13:32,101.031
2023-03-13 18:13:37,101.0539
2023-03-13 18:13:42,101.0628
2023-03-13 18:13:47,101.0469
2023-03-13 18:13:52,101.0648
2023-03-13 18:13:57,101.0598
2023-03-13 18:14:02,101.0211
2023-03-13 18:14:08,100.9783
2023-03-13 18:14:13,101.0578
2023-03-13 18:14:18,101.04
2023-03-13 18:14:23,101.0886
2023-03-13 18:14:28,100.9992
2023-03-13 18:14:33,101.0171
2023-03-13 18:14:38,101.0598
2023-03-13 18:14:43,100.9902
2023-03-13 18:14:48,101.0955
2023-03-13 18:14:53,101.0241
2023-03-13 18:14:58,101.036
2023-03-13 18:15:03,101.028
2023-03-13 18:15:08,101.0469
2023-03-13 18:15:13,101.0429
2023-03-13 18:15:18,100.9892
2023-03-13 18:15:23,101.0161
2023-03-13 18:15:28,101.0598
2023-03-13 18:15:33,101.1183
2023-03-13 18:15:38,101.0241
2023-03-13 18:15:44,101.032
2023-03-13 18:15:49,101.0717
2023-03-13 18:15:54,101.034
2023-03-13 18:15:59,101.0608
2023-03-13 18:16:04,101.0559
2023-03-13 18:16:09,101.0618
2023-03-13 18:16:14,101.0052
2023-03-13 18:16:19,101.0628
2023-03-13 18:16:24,101.0201
2023-03-13 18:16:29,101.0012
2023-03-13 18:16:34,101.0459
2023-03-13 18:16:39,101.038
2023-03-13 18:16:44,101.0618
2023-03-13 18:16:49,101.038
2023-03-13 18:16:54,100.9912
2023-03-13 18:16:59,101.0529
2023-03-13 18:17:04,101.0141
2023-03-13 18:17:09,101.0578
2023-03-13 18:17:14,100.9962
2023-03-13 18:17:20,101.0539
2023-03-13 18:17:25,101.0121
2023-03-13 18:17:30,101.039
2023-03-13 18:17:35,100.9892
2023-03-13 18:17:40,101.0221
2023-03-13 18:17:45,101.0449
2023-03-13 18:17:50,101.0171
2023-03-13 18:17:55,101.0916
2023-03-13 18:18:00,101.0191
2023-03-13 18:18:05,101.028
2023-03-13 18:18:10,101.04
2023-03-13 18:18:15,101.0638
2023-03-13 18:18:20,101.0002
2023-03-13 18:18:25,101.0042
2023-03-13 18:18:30,101.041
2023-03-13 18:18:35,101.0022
2023-03-13 18:18:40,101.0241
2023-03-13 18:18:45,100.9942
2023-03-13 18:18:50,101.0131
2023-03-13 18:18:55,101.0091
2023-03-13 18:19:01,101.032
2023-03-13 18:19:06,101.0449
2023-03-13 18:19:11,101.1074
2023-03-13 18:19:16,100.9952
2023-03-13 18:19:21,101.0211
2023-03-13 18:19:26,101.0529
2023-03-13 18:19:31,101.037
2023-03-13 18:19:36,101.036
2023-03-13 18:19:41,101.0201
2023-03-13 18:19:46,101.0231
2023-03-13 18:19:51,100.9803
2023-03-13 18:19:56,101.0071
2023-03-13 18:20:01,101.0071
2023-03-13 18:20:06,101.0479
2023-03-13 18:20:11,101.0429
2023-03-13 18:20:16,101.0101
2023-03-13 18:20:21,101.036
2023-03-13 18:20:26,101.0101
2023-03-13 18:20:31,101.036
2023-03-13 18:20:37,101.037
2023-03-13 18:20:42,101.033
2023-03-13 18:20:47,101.0479
2023-03-13 18:20:52,101.0022
2023-03-13 18:20:57,101.031
2023-03-13 18:21:02,101.0578
2023-03-13 18:21:07,101.0598
2023-03-13 18:21:12,101.0618
2023-03-13 18:21:17,100.9853
2023-03-13 18:21:22,100.9902
2023-03-13 18:21:27,101.1183
2023-03-13 18:21:32,101.041
2023-03-13 18:21:37,100.9843
2023-03-13 18:21:42,101.0598
2023-03-13 18:21:47,100.9902
2023-03-13 18:21:52,101.0121
2023-03-13 18:21:57,101.0042
2023-03-13 18:22:02,101.0211
2023-03-13 18:22:07,101.0211
2023-03-13 18:22:12,101.0052
2023-03-13 18:22:18,101.0578
2023-03-13 18:22:23,101.0935
2023-03-13 18:22:28,101.0499
2023-03-13 18:22:33,101.0091
2023-03-13 18:22:38,101.0191
2023-03-13 18:22:43,101.0032
2023-03-13 18:22:48,101.0449
2023-03-13 18:22:53,101.03
2023-03-13 18:22:58,101.026
2023-03-13 18:23:03,101.0955
2023-03-13 18:23:08,101.0191
2023-03-13 18:23:13,101.035
2023-03-13 18:23:18,100.9992
2023-03-13 18:23:23,101.036
2023-03-13 18:23:28,101.0211
2023-03-13 18:23:33,101.0251
2023-03-13 18:23:38,101.038
2023-03-13 18:23:43,101.029
2023-03-13 18:23:48,101.0787
2023-03-13 18:23:54,101.0012
2023-03-13 18:23:59,101.0688
2023-03-13 18:24:04,101.0201
2023-03-13 18:24:09,100.9902
2023-03-13 18:24:14,101.0141
2023-03-13 18:24:19,101.0151
2023-03-13 18:24:24,101.03
2023-03-13 18:24:29,101.0588
2023-03-13 18:24:34,101.029
2023-03-13 18:24:39,101.03
2023-03-13 18:24:44,100.9723
2023-03-13 18:24:49,101.0161
2023-03-13 18:24:54,101.0757
2023-03-13 18:24:59,101.0101
2023-03-13 18:25:04,101.0181
2023-03-13 18:25:09,101.0091
2023-03-13 18:25:14,100.9863
2023-03-13 18:25:19,101.0111
2023-03-13 18:25:24,101.026
2023-03-13 18:25:30,101.0429
2023-03-13 18:25:35,101.0201
2023-03-13 18:25:40,101.0439
2023-03-13 18:25:45,101.0071
2023-03-13 18:25:50,101.041
2023-03-13 18:25:55,101.041
2023-03-13 18:26:00,101.03
2023-03-13 18:26:05,101.0648
2023-03-13 18:26:10,100.9863
2023-03-13 18:26:15,100.9853
2023-03-13 18:26:20,100.9952
2023-03-13 18:26:25,101.0062
2023-03-13 18:26:30,101.0519
2023-03-13 18:26:35,101.0012
2023-03-13 18:26:40,100.9843
2023-03-13 18:26:45,101.0101
2023-03-13 18:26:50,101.037
2023-03-13 18:26:55,100.9942
2023-03-13 18:27:00,101.0628
2023-03-13 18:27:05,100.9843
2023-03-13 18:27:11,101.0896
2023-03-13 18:27:16,100.9952
2023-03-13 18:27:21,101.032
2023-03-13 18:27:26,100.9972
2023-03-13 18:27:31,101.0052
2023-03-13 18:27:36,101.037
2023-03-13 18:27:41,101.0439
2023-03-13 18:27:46,101.039
2023-03-13 18:27:51,101.0727
2023-03-13 18:27:56,101.0241
2023-03-13 18:28:01,101.0191
2023-03-13 18:28:06,101.0121
2023-03-13 18:28:11,101.0002
2023-03-13 18:28:16,101.0211
2023-03-13 18:28:21,100.9863
2023-03-13 18:28:26,101.0559
2023-03-13 18:28:31,101.0509
2023-03-13 18:28:36,101.0171
2023-03-13 18:28:41,101.0032
2023-03-13 18:28:47,101.029
2023-03-13 18:28:52,101.0658
2023-03-13 18:28:57,101.04
2023-03-13 18:29:02,101.0002
2023-03-13 18:29:07,101.0211
2023-03-13 18:29:12,101.0052
2023-03-13 18:29:17,100.9962
2023-03-13 18:29:22,101.0111
2023-03-13 18:29:27,101.0201
2023-03-13 18:29:32,101.0121
2023-03-13 18:29:37,100.9932
2023-03-13 18:29:42,101.0429
2023-03-13 18:29:47,100.9992
2023-03-13 18:29:52,101.037
2023-03-13 18:29:57,101.0002
2023-03-13 18:30:02,100.9753
2023-03-13 18:30:07,101.0747
2023-03-13 18:30:12,100.9873
2023-03-13 18:30:17,101.027
2023-03-13 18:30:23,100.9813
2023-03-13 18:30:28,101.0975
2023-03-13 18:30:33,101.0201
2023-03-13 18:30:38,100.9823
2023-03-13 18:30:43,101.026
2023-03-13 18:30:48,101.028
2023-03-13 18:30:53,100.9942
2023-03-13 18:30:58,100.9962
2023-03-13 18:31:03,100.9982
2023-03-13 18:31:08,101.0757
2023-03-13 18:31:13,101.0935
2023-03-13 18:31:18,101.037
2023-03-13 18:31:23,100.9982
2023-03-13 18:31:28,101.03
2023-03-13 18:31:33,101.0231
2023-03-13 18:31:38,101.0469
2023-03-13 18:31:43,101.0022
2023-03-13 18:31:48,101.036
2023-03-13 18:31:53,101.0191
2023-03-13 18:31:58,100.9823
2023-03-13 18:32:03,101.0181
2023-03-13 18:32:09,101.0211
2023-03-13 18:32:14,101.0101
2023-03-13 18:32:19,101.0181
2023-03-13 18:32:24,100.9763
2023-03-13 18:32:29,100.9962
2023-03-13 18:32:34,101.0161
2023-03-13 18:32:39,101.0032
2023-03-13 18:32:44,101.0111
2023-03-13 18:32:49,101.0101
2023-03-13 18:32:54,100.9873
2023-03-13 18:32:59,101.0419
2023-03-13 18:33:04,101.0052
2023-03-13 18:33:09,101.0071
2023-03-13 18:33:14,101.0002
2023-03-13 18:33:19,100.9863
2023-03-13 18:33:24,101.0231
2023-03-13 18:33:29,101.038
2023-03-13 18:33:34,100.9783
2023-03-13 18:33:39,100.9863
2023-03-13 18:33:45,100.9962
2023-03-13 18:33:50,101.039
2023-03-13 18:33:55,101.0002
2023-03-13 18:34:00,101.0062
2023-03-13 18:34:05,100.9922
2023-03-13 18:34:10,100.9912
2023-03-13 18:34:15,100.9982
2023-03-13 18:34:20,101.0141
2023-03-13 18:34:25,100.9843
2023-03-13 18:34:30,100.9833
2023-03-13 18:34:35,100.9982
2023-03-13 18:34:40,100.9853
2023-03-13 18:34:45,100.9912
2023-03-13 18:34:50,100.9773
2023-03-13 18:34:55,101.1223
2023-03-13 18:35:00,100.9902
2023-03-13 18:35:05,101.0876
2023-03-13 18:35:10,101.0181
2023-03-13 18:35:15,100.9793
2023-03-13 18:35:21,100.9733
2023-03-13 18:35:26,101.0121
2023-03-13 18:35:31,100.9972
2023-03-13 18:35:36,100.9912
2023-03-13 18:35:41,101.0012
2023-03-13 18:35:46,100.9992
2023-03-13 18:35:51,101.0032
2023-03-13 18:35:56,101.0002
2023-03-13 18:36:01,100.9892
2023-03-13 18:36:06,101.027
2023-03-13 18:36:11,101.0539
2023-03-13 18:36:16,101.0121
2023-03-13 18:36:21,101.04
2023-03-13 18:36:26,100.9912
2023-03-13 18:36:31,101.0439
2023-03-13 18:36:36,101.0211
2023-03-13 18:36:41,100.9753
2023-03-13 18:36:46,101.0519
2023-03-13 18:36:51,101.0539
2023-03-13 18:36:56,101.0499
2023-03-13 18:37:02,100.9922
2023-03-13 18:37:07,101.0022
2023-03-13 18:37:12,101.0499
2023-03-13 18:37:17,100.9733
2023-03-13 18:37:22,101.033
2023-03-13 18:37:27,101.0201
2023-03-13 18:37:32,100.9972
2023-03-13 18:37:37,100.9833
2023-03-13 18:37:42,101.0032
2023-03-13 18:37:47,101.0121
2023-03-13 18:37:52,101.0429
2023-03-13 18:37:57,101.0568
2023-03-13 18:38:02,101.0826
2023-03-13 18:38:07,101.0489
2023-03-13 18:38:12,101.0121
2023-03-13 18:38:17,101.034
2023-03-13 18:38:22,101.0826
2023-03-13 18:38:27,101.0181
2023-03-13 18:38:32,100.9952
2023-03-13 18:38:38,100.9922
2023-03-13 18:38:43,100.9952
2023-03-13 18:38:48,101.0419
2023-03-13 18:38:53,101.036
2023-03-13 18:38:58,101.0111
2023-03-13 18:39:03,101.0519
2023-03-13 18:39:08,100.9912
2023-03-13 18:39:13,101.1243
2023-03-13 18:39:18,101.0211
2023-03-13 18:39:23,100.9922
2023-03-13 18:39:28,100.9823
2023-03-13 18:39:33,101.0479
2023-03-13 18:39:38,101.0251
2023-03-13 18:39:43,101.0787
2023-03-13 18:39:48,101.0042
2023-03-13 18:39:53,100.9763
2023-03-13 18:39:58,100.9942
2023-03-13 18:40:03,101.0052
2023-03-13 18:40:08,100.9713
2023-03-13 18:40:14,101.0171
2023-03-13 18:40:19,100.9912
2023-03-13 18:40:24,100.9723
2023-03-13 18:40:29,101.0191
2023-03-13 18:40:34,101.0191
2023-03-13 18:40:39,101.0469
2023-03-13 18:40:44,101.0479
2023-03-13 18:40:49,100.9813
2023-03-13 18:40:54,100.9912
2023-03-13 18:40:59,100.9863
2023-03-13 18:41:04,100.9783
2023-03-13 18:41:09,100.9912
2023-03-13 18:41:14,101.031
2023-03-13 18:41:19,101.0012
2023-03-13 18:41:24,101.035
2023-03-13 18:41:29,101.0071
2023-03-13 18:41:34,101.0191
2023-03-13 18:41:39,100.9783
2023-03-13 18:41:44,101.0151
2023-03-13 18:41:50,101.028
2023-03-13 18:41:55,101.0121
2023-03-13 18:42:00,101.0777
2023-03-13 18:42:05,101.0499
2023-03-13 18:42:10,101.0469
2023-03-13 18:42:15,101.0419
2023-03-13 18:42:20,101.0022
2023-03-13 18:42:25,101.0787
2023-03-13 18:42:30,101.0191
2023-03-13 18:42:35,101.0091
2023-03-13 18:42:40,101.0121
2023-03-13 18:42:45,101.041
2023-03-13 18:42:50,100.9554
2023-03-13 18:42:55,100.9753
2023-03-13 18:43:00,101.037
2023-03-13 18:43:05,100.9773
2023-03-13 18:43:10,101.028
2023-03-13 18:43:15,101.0022
2023-03-13 18:43:20,101.0231
2023-03-13 18:43:26,100.9892
2023-03-13 18:43:31,101.0171
2023-03-13 18:43:36,101.0419
2023-03-13 18:43:41,101.0062
2023-03-13 18:43:46,101.0042
2023-03-13 18:43:51,100.9833
2023-03-13 18:43:56,101.0251
2023-03-13 18:44:01,101.0111
2023-03-13 18:44:06,101.0121
2023-03-13 18:44:11,100.9902
2023-03-13 18:44:16,100.9713
2023-03-13 18:44:21,101.0221
2023-03-13 18:44:26,100.9653
2023-03-13 18:44:31,101.0479
2023-03-13 18:44:36,100.9713
2023-03-13 18:44:41,100.9892
2023-03-13 18:44:46,101.0151
2023-03-13 18:44:51,100.9783
2023-03-13 18:44:56,100.9972
2023-03-13 18:45:02,100.9763
2023-03-13 18:45:07,100.9942
2023-03-13 18:45:12,100.9922
2023-03-13 18:45:17,101.026
2023-03-13 18:45:22,101.0201
2023-03-13 18:45:27,100.9863
2023-03-13 18:45:32,101.0618
2023-03-13 18:45:37,101.0101
2023-03-13 18:45:42,101.0429
2023-03-13 18:45:47,100.9863
2023-03-13 18:45:52,101.0151
2023-03-13 18:45:57,100.9873
2023-03-13 18:46:02,101.031
2023-03-13 18:46:07,101.0181
2023-03-13 18:46:12,100.9733
2023-03-13 18:46:17,101.0211
2023-03-13 18:46:22,101.0101
2023-03-13 18:46:27,101.04
2023-03-13 18:46:32,101.0469
2023-03-13 18:46:38,100.9803
2023-03-13 18:46:43,100.9982
2023-03-13 18:46:48,100.9663
2023-03-13 18:46:53,101.0419
2023-03-13 18:46:58,101.0111
2023-03-13 18:47:03,101.0201
2023-03-13 18:47:08,101.0091
2023-03-13 18:47:13,100.9932
2023-03-13 18:47:18,101.0181
2023-03-13 18:47:23,100.9643
2023-03-13 18:47:28,100.9853
2023-03-13 18:47:33,101.0101
2023-03-13 18:47:38,101.0121
2023-03-13 18:47:43,101.1124
2023-03-13 18:47:48,100.9982
2023-03-13 18:47:53,100.9992
2023-03-13 18:47:58,100.9912
2023-03-13 18:48:03,100.9783
2023-03-13 18:48:08,101.0052
2023-03-13 18:48:13,101.0201
2023-03-13 18:48:19,100.9723
2023-03-13 18:48:24,101.0171
2023-03-13 18:48:29,100.9703
2023-03-13 18:48:34,101.0151
2023-03-13 18:48:39,100.9823
2023-03-13 18:48:44,101.0449
2023-03-13 18:48:49,101.0688
2023-03-13 18:48:54,101.0648
2023-03-13 18:48:59,100.9853
2023-03-13 18:49:04,100.9843
2023-03-13 18:49:09,100.9733
2023-03-13 18:49:14,100.9992
2023-03-13 18:49:19,101.0101
2023-03-13 18:49:24,101.0131
2023-03-13 18:49:29,101.0161
2023-03-13 18:49:34,100.9902
2023-03-13 18:49:39,101.0042
2023-03-13 18:49:44,101.032
2023-03-13 18:49:49,100.9992
2023-03-13 18:49:55,100.9873
2023-03-13 18:50:00,101.0251
2023-03-13 18:50:05,100.9693
2023-03-13 18:50:10,100.9833
2023-03-13 18:50:15,101.03
2023-03-13 18:50:20,100.9823
2023-03-13 18:50:25,100.9773
2023-03-13 18:50:30,100.9902
2023-03-13 18:50:35,101.0022
2023-03-13 18:50:40,101.0241
2023-03-13 18:50:45,101.0211
2023-03-13 18:50:50,101.0171
2023-03-13 18:50:55,101.0479
2023-03-13 18:51:00,101.0201
2023-03-13 18:51:05,101.0201
2023-03-13 18:51:10,100.9932
2023-03-13 18:51:15,100.9703
2023-03-13 18:51:20,101.0052
2023-03-13 18:51:25,101.038
2023-03-13 18:51:30,101.0062
2023-03-13 18:51:35,100.9743
2023-03-13 18:51:41,100.9713
2023-03-13 18:51:46,100.9992
2023-03-13 18:51:51,101.0131
2023-03-13 18:51:56,101.0221
2023-03-13 18:52:01,101.0658
2023-03-13 18:52:06,100.9564
2023-03-13 18:52:11,101.0717
2023-03-13 18:52:16,100.9892
2023-03-13 18:52:21,100.9972
2023-03-13 18:52:26,100.9823
2023-03-13 18:52:31,100.9813
2023-03-13 18:52:36,100.9753
2023-03-13 18:52:41,101.032
2023-03-13 18:52:46,100.9683
2023-03-13 18:52:51,100.9833
2023-03-13 18:52:56,101.0241
2023-03-13 18:53:01,100.9793
2023-03-13 18:53:06,100.9922
2023-03-13 18:53:11,100.9863
2023-03-13 18:53:17,101.0251
2023-03-13 18:53:22,101.033
2023-03-13 18:53:27,100.9992
2023-03-13 18:53:32,100.9823
2023-03-13 18:53:37,100.9743
2023-03-13 18:53:42,101.0439
2023-03-13 18:53:47,101.0071
2023-03-13 18:53:52,101.0171
2023-03-13 18:53:57,100.9803
2023-03-13 18:54:02,101.0578
2023-03-13 18:54:07,100.9882
2023-03-13 18:54:12,100.9793
2023-03-13 18:54:17,100.9733
2023-03-13 18:54:22,101.0091
2023-03-13 18:54:27,100.9604
2023-03-13 18:54:32,100.9574
2023-03-13 18:54:37,101.0062
2023-03-13 18:54:42,100.9992
2023-03-13 18:54:47,101.0111
2023-03-13 18:54:53,100.9753
2023-03-13 18:54:58,100.9813
2023-03-13 18:55:03,100.9683
2023-03-13 18:55:08,101.03
2023-03-13 18:55:13,101.0131
2023-03-13 18:55:18,100.9763
2023-03-13 18:55:23,101.0131
2023-03-13 18:55:28,100.9873
2023-03-13 18:55:33,101.0777
2023-03-13 18:55:38,101.032
2023-03-13 18:55:43,100.9873
2023-03-13 18:55:48,100.9972
2023-03-13 18:55:53,101.0161
2023-03-13 18:55:58,100.9853
2023-03-13 18:56:03,100.9823
2023-03-13 18:56:08,100.9693
2023-03-13 18:56:13,101.027
2023-03-13 18:56:18,100.9902
2023-03-13 18:56:23,100.9793
2023-03-13 18:56:29,101.027
2023-03-13 18:56:34,100.9892
2023-03-13 18:56:39,100.9574
2023-03-13 18:56:44,100.9354
2023-03-13 18:56:49,101.031
2023-03-13 18:56:54,101.0211
2023-03-13 18:56:59,101.0638
2023-03-13 18:57:04,100.9643
2023-03-13 18:57:09,100.9922
2023-03-13 18:57:14,101.0201
2023-03-13 18:57:19,100.9902
2023-03-13 18:57:24,101.0012
2023-03-13 18:57:29,100.9962
2023-03-13 18:57:34,101.041
2023-03-13 18:57:39,100.9833
2023-03-13 18:57:44,101.0121
2023-03-13 18:57:49,100.9623
2023-03-13 18:57:54,101.0777
2023-03-13 18:57:59,101.0201
2023-03-13 18:58:05,100.9723
2023-03-13 18:58:10,100.9723
2023-03-13 18:58:15,101.0459
2023-03-13 18:58:20,100.9922
2023-03-13 18:58:25,100.9683
2023-03-13 18:58:30,101.0101
2023-03-13 18:58:35,100.9693
2023-03-13 18:58:40,100.9584
2023-03-13 18:58:45,100.9863
2023-03-13 18:58:50,100.9683
2023-03-13 18:58:55,100.9604
2023-03-13 18:59:00,100.9813
2023-03-13 18:59:05,101.0211
2023-03-13 18:59:10,100.9823
2023-03-13 18:59:15,100.9604
2023-03-13 18:59:20,100.9833
2023-03-13 18:59:25,100.9793
2023-03-13 18:59:30,100.9364
2023-03-13 18:59:35,100.9882
2023-03-13 18:59:40,100.9783
2023-03-13 18:59:46,100.9962
2023-03-13 18:59:51,100.9763
2023-03-13 18:59:56,100.9823
2023-03-13 19:00:01,100.9843
2023-03-13 19:00:06,100.9922
2023-03-13 19:00:11,100.9763
2023-03-13 19:00:16,101.0191
2023-03-13 19:00:21,100.9773
2023-03-13 19:00:26,101.0131
2023-03-13 19:00:31,100.9514
2023-03-13 19:00:36,100.9623
2023-03-13 19:00:41,100.9843
2023-03-13 19:00:46,100.9564
2023-03-13 19:00:51,101.036
2023-03-13 19:00:56,101.0012
2023-03-13 19:01:01,100.9942
2023-03-13 19:01:06,101.1104
2023-03-13 19:01:10,101.026
2023-03-13 19:01:15,100.9902
2023-03-13 19:01:21,101.0071
2023-03-13 19:01:26,101.0081
2023-03-13 19:01:31,101.029
2023-03-13 19:01:36,100.9733
2023-03-13 19:01:41,100.9972
2023-03-13 19:01:46,101.0002
2023-03-13 19:01:51,100.9942
2023-03-13 19:01:56,100.9863
2023-03-13 19:02:01,100.9773
2023-03-13 19:02:06,100.9514
2023-03-13 19:02:11,101.0081
2023-03-13 19:02:16,100.9833
2023-03-13 19:02:21,100.9972
2023-03-13 19:02:26,100.9922
2023-03-13 19:02:31,100.9783
2023-03-13 19:02:36,100.9733
2023-03-13 19:02:41,101.0211
2023-03-13 19:02:46,100.9892
2023-03-13 19:02:51,100.9753
2023-03-13 19:02:57,100.9564
2023-03-13 19:03:02,101.0012
2023-03-13 19:03:07,101.0678
2023-03-13 19:03:12,100.9663
2023-03-13 19:03:17,100.9843
2023-03-13 19:03:22,101.0101
2023-03-13 19:03:27,100.9813
2023-03-13 19:03:32,100.9703
2023-03-13 19:03:37,101.0608
2023-03-13 19:03:42,101.026
2023-03-13 19:03:47,101.0032
2023-03-13 19:03:52,101.0042
2023-03-13 19:03:57,100.9972
2023-03-13 19:04:02,100.9992
2023-03-13 19:04:07,100.9703
2023-03-13 19:04:12,100.9743
2023-03-13 19:04:17,100.9693
2023-03-13 19:04:22,100.9882
2023-03-13 19:04:27,100.9613
2023-03-13 19:04:33,101.0002
2023-03-13 19:04:38,100.9623
2023-03-13 19:04:43,101.0469
2023-03-13 19:04:48,100.9663
2023-03-13 19:04:53,100.9683
2023-03-13 19:04:58,100.9554
2023-03-13 19:05:03,100.9753
2023-03-13 19:05:08,100.9922
2023-03-13 19:05:13,100.9932
2023-03-13 19:05:18,100.9723
2023-03-13 19:05:23,100.9544
2023-03-13 19:05:28,100.9743
2023-03-13 19:05:33,100.9554
2023-03-13 19:05:38,101.0032
2023-03-13 19:05:43,100.9653
2023-03-13 19:05:48,101.0091
2023-03-13 19:05:53,100.9823
2023-03-13 19:05:58,100.9912
2023-03-13 19:06:03,100.9972
2023-03-13 19:06:08,100.9733
2023-03-13 19:06:14,101.0131
2023-03-13 19:06:19,100.9504
2023-03-13 19:06:24,100.9604
2023-03-13 19:06:29,100.9853
2023-03-13 19:06:34,100.9942
2023-03-13 19:06:39,100.9882
2023-03-13 19:06:44,100.9873
2023-03-13 19:06:49,101.0131
2023-03-13 19:06:54,100.9833
2023-03-13 19:06:59,100.9982
2023-03-13 19:07:04,100.9843
2023-03-13 19:07:09,101.0032
2023-03-13 19:07:14,100.9753
2023-03-13 19:07:19,100.9713
2023-03-13 19:07:24,100.9663
2023-03-13 19:07:29,100.9833
2023-03-13 19:07:34,100.9962
2023-03-13 19:07:39,100.9793
2023-03-13 19:07:44,100.9713
2023-03-13 19:07:50,100.9783
2023-03-13 19:07:55,100.9873
2023-03-13 19:08:00,100.9803
2023-03-13 19:08:05,100.9843
2023-03-13 19:08:10,100.9833
2023-03-13 19:08:15,100.9713
2023-03-13 19:08:20,101.033
