time,AIT502 (%),DPT511 (PSIG),HR3 Run,LT524A (LL),LT524B (LL),PT305 (PSIG),PT306 (PSIG),PT503 (PSIG),PT520A (PSIG),PT520B (PSIG),Purifier Bottom Temp (K),Purifier Top Temp (K),TE411 (K),TE412 (K),TE521A (K),TE521B (K),TE522A (K),TE522B (K),TT903 (K),Inlet Purity (%),Outlet Purity (%)
2023-03-22 13:13:44.663,99.85372924804688,0.019010543823242188,False,1.2881847620010376,1.2658936977386475,42.65407943725586,0.1708984375,24.62022590637207,2.22579288482666,4.599186897277832,6.95999984741211,6.980000305175782,69.80000305175781,6.95999984741211,4.8718461990356445,7.266441345214844,4.053073406219482,6.2100830078125,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:12:44.655,99.99989318847656,0.010560989379882812,False,1.3646200895309448,1.259526014328003,42.67578125,0.1708984375,24.58767318725586,2.1853742599487305,4.628287315368652,6.95999984741211,6.95999984741211,69.5999984741211,6.95999984741211,4.380638599395752,7.347630023956299,4.0662031173706055,6.24759578704834,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:11:44.665,99.99989318847656,0.013730049133300781,False,1.4474247694015503,1.2340362071990967,42.6649284362793,0.1773662567138672,24.56597328186035,2.144955635070801,4.644455909729004,6.970000457763672,6.980000305175782,69.80000305175781,6.970000457763672,3.9315366744995117,7.542102813720703,4.071829795837402,6.270103931427002,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:10:44.663,99.99989318847656,0.021121978759765625,False,1.523860216140747,1.227675437927246,42.6649284362793,0.1708984375,24.533418655395508,2.1045351028442383,4.673558235168457,7.020000457763672,7.030000305175782,70.30000305175781,7.020000457763672,3.533684492111206,8.107288360595703,4.075581073760986,6.275731086730957,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:09:44.666,99.99989318847656,0.0242919921875,False,1.4814738035202026,1.1894572973251343,42.64323043823242,0.17898178100585938,24.52256965637207,2.0673513412475586,4.722060203552246,7.090000152587891,7.090000152587891,70.9000015258789,7.090000152587891,3.220256805419922,9.812816619873047,4.045571327209473,6.305740833282471,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:08:44.673,99.99989318847656,0.02851581573486328,False,1.5814276933670044,1.132123351097107,42.632381439208984,0.1757488250732422,24.51171875,2.0333986282348633,4.746310234069824,7.15,7.159999847412109,71.5999984741211,7.15,2.7913286685943604,19.142364501953125,4.0587005615234375,6.268228530883789,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:07:44.670,99.99989318847656,0.029572486877441406,False,1.673051357269287,1.1448649168014526,42.64323043823242,0.1773662567138672,24.49001693725586,2.0107641220092773,4.7091264724731445,7.220000457763672,7.230000305175782,72.30000305175781,7.220000457763672,2.5360944271087646,18.047683715820312,4.081209182739258,6.288860321044922,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:06:44.671,99.99989318847656,0.03168296813964844,False,1.6855460405349731,1.1576131582260132,42.65407943725586,0.1708984375,24.446613311767578,2.0447168350219727,4.665474891662598,7.300000000000001,7.320000457763673,73.20000457763672,7.300000000000001,1.8871631622314453,16.900001525878906,4.0549492835998535,6.275731086730957,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:05:44.663,99.99989318847656,0.030628204345703125,False,1.560603380203247,1.176715612411499,42.64323043823242,0.1773662567138672,24.43576431274414,2.1045351028442383,4.625054359436035,7.370000457763672,7.409999847412109,74.0999984741211,7.370000457763672,2.027834177017212,15.75367546081543,4.024938106536865,6.249471187591553,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:04:44.671,99.99989318847656,0.02851581573486328,False,1.5493383407592773,1.195831298828125,42.65407943725586,0.17898178100585938,24.4140625,2.151421546936035,4.571702003479004,7.440000152587891,7.50999984741211,75.0999984741211,7.440000152587891,2.284557819366455,14.612627029418945,4.03244161605835,6.249471187591553,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:03:44.678,99.99989318847656,0.02640247344970703,False,1.4474247694015503,1.2149337530136108,42.65407943725586,0.172515869140625,24.34895896911621,2.199925422668457,4.526432991027832,7.480000305175782,7.580000305175782,75.80000305175781,7.480000305175782,2.6169545650482178,13.519448280334473,4.0474467277526855,6.236341953277588,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 13:02:44.670,99.99978637695312,0.03379631042480469,False,1.3455110788345337,1.2340362071990967,42.67578125,0.18059921264648438,24.27300453186035,2.241959571838379,4.479546546936035,7.520000457763672,7.640000152587891,76.4000015258789,7.520000457763672,2.7913286685943604,12.316943168640137,3.9517879486083984,6.198828220367432,-39.985530853271484,98.7783203125,99.99978637695312
2023-03-22 13:01:44.678,99.99978637695312,0.03379631042480469,False,1.202195167541504,1.2467845678329468,42.6649284362793,0.16281509399414062,24.153644561767578,2.295313835144043,4.437512397766113,7.580000305175782,7.740000152587891,77.4000015258789,7.580000305175782,4.574312210083008,11.41331672668457,4.008057594299316,6.168818473815918,-39.985530853271484,98.7783203125,99.99978637695312
2023-03-22 13:00:44.689,99.99989318847656,0.0200653076171875,False,1.2435976266860962,1.2467845678329468,42.632381439208984,0.18544960021972656,24.01258659362793,2.296929359436035,4.40517520904541,7.670000457763672,7.9,79,7.670000457763672,3.5887227058410645,10.71168327331543,3.9874258041381836,6.208207607269287,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 12:59:44.684,99.99989318847656,0.013730049133300781,False,1.0939122438430786,1.2786285877227783,42.65407943725586,0.1708984375,23.68706703186035,2.3826189041137695,8.148147583007812,7.75999984741211,8.070000457763673,80.70000457763672,7.75999984741211,4.3336076736450195,8.954100608825684,4.092462539672852,6.198828220367432,-39.985530853271484,98.7783203125,99.99989318847656
2023-03-22 12:58:44.697,99.99978637695312,0.005280494689941406,False,0.7945410013198853,1.1830897331237793,42.65407943725586,0.18059921264648438,23.54600715637207,2.5022573471069336,20.00108528137207,7.840000152587891,8.259999847412109,82.5999984741211,7.840000152587891,8.804960250854492,7.063474655151367,4.1074676513671875,6.245719909667969,20.47454071044922,98.7783203125,99.99978637695312
2023-03-22 12:57:44.680,99.99989318847656,0.006337165832519531,False,0.8614215850830078,1.1639806032180786,42.65407943725586,0.18059921264648438,23.567707061767578,2.460221290588379,20.00108528137207,7.909999847412109,8.44000015258789,84.5,7.920000457763672,8.135075569152832,7.063474655151367,4.079333305358887,6.290736198425293,20.49624252319336,98.7783203125,99.99989318847656
2023-03-22 12:56:44.698,99.99989318847656,0.006337165832519531,False,0.9314874410629272,1.1576131582260132,42.65407943725586,0.17413330078125,23.55685806274414,2.421420097351074,20.00108528137207,7.970000457763672,8.630000305175782,86.30000305175781,7.970000457763672,7.496304035186768,7.063474655151367,4.026813507080078,6.324498176574707,20.77112579345703,98.7783203125,99.99989318847656
2023-03-22 12:55:44.695,99.99989318847656,0.006337165832519531,False,1.001552700996399,1.1448649168014526,42.67578125,0.1757488250732422,23.567707061767578,2.3777685165405273,20.00108528137207,8.009999847412109,8.790000152587892,87.9000015258789,8.009999847412109,6.8918352127075195,7.083770751953125,4.034317493438721,6.358260154724121,20.90856170654297,98.7783203125,99.99989318847656
2023-03-22 12:54:44.696,99.99978637695312,0.0042247772216796875,False,1.0811729431152344,1.132123351097107,42.65407943725586,0.17413330078125,23.57855987548828,2.3308820724487305,20.00108528137207,8.030000305175781,8.90999984741211,89.0999984741211,8.030000305175781,6.301787853240967,7.093919277191162,4.0511980056762695,6.414529800415039,20.926651000976562,98.7783203125,99.99978637695312
2023-03-22 12:53:44.697,99.99978637695312,0.005280494689941406,False,1.157607913017273,1.1384974718093872,42.67578125,0.17898178100585938,23.58940887451172,2.292078971862793,20.00108528137207,8.020000457763672,8.970000457763673,89.70000457763672,8.020000457763672,5.732773780822754,7.11421537399292,4.053073406219482,6.446415901184082,21.197917938232422,98.7783203125,99.99978637695312
2023-03-22 12:52:44.688,99.99978637695312,0.0031681060791015625,False,1.2340432405471802,1.1193948984146118,42.65407943725586,0.17413330078125,23.567707061767578,2.2516603469848633,20.00108528137207,8,8.970000457763673,89.70000457763672,8,5.1841511726379395,7.11421537399292,4.049322128295898,6.517691612243652,21.25940704345703,98.7783203125,99.99978637695312
2023-03-22 12:51:44.699,99.99978637695312,0.0042247772216796875,False,1.3136630058288574,1.1066467761993408,42.65407943725586,0.18221664428710938,23.600261688232422,2.2063913345336914,20.000722885131836,7.980000305175782,8.94000015258789,89.4000015258789,7.980000305175782,4.685421466827393,7.144659996032715,4.0587005615234375,6.540198802947998,21.129196166992188,98.7783203125,99.99978637695312
2023-03-22 12:50:44.703,99.99989318847656,0.005280494689941406,False,1.3932831287384033,1.0875442028045654,42.64323043823242,0.1773662567138672,23.58940887451172,2.1692075729370117,20.00108528137207,7.95999984741211,8.90999984741211,89.0999984741211,7.95999984741211,4.227787494659424,7.164956569671631,4.090587139129639,6.549576759338379,20.87601089477539,98.7783203125,99.99989318847656
2023-03-22 12:49:44.709,99.99978637695312,0.0042247772216796875,False,1.4760878086090088,1.0748027563095093,42.632381439208984,0.18221664428710938,23.57855987548828,2.1352548599243164,20,7.940000152587891,8.880000305175782,88.80000305175781,7.940000152587891,3.815526008605957,7.17510461807251,4.084960460662842,6.647110939025879,20.69516372680664,98.7783203125,99.99978637695312
2023-03-22 12:48:44.699,99.99978637695312,0.0042247772216796875,False,1.5493383407592773,1.0748027563095093,42.632381439208984,0.1773662567138672,23.600261688232422,2.096451759338379,20,7.920000457763672,8.85,88.5,7.920000457763672,3.4502222537994385,7.215700626373291,4.039944171905518,6.665868759155273,20.82537841796875,98.7783203125,99.99978637695312
2023-03-22 12:47:44.707,99.99989318847656,0.005280494689941406,False,1.5147913694381714,1.0684285163879395,42.64323043823242,0.1773662567138672,23.55685806274414,2.05118465423584,20,7.9,8.820000457763673,88.20000457763672,7.9,3.1758012771606445,7.215700626373291,4.045571327209473,6.714635848999023,20.72048568725586,98.7783203125,99.99989318847656
2023-03-22 12:46:44.701,99.99989318847656,0.0031681060791015625,False,1.6105809211730957,1.0429519414901733,42.65407943725586,0.18059921264648438,23.567707061767578,2.023697853088379,20,7.880000305175781,8.790000152587892,87.9000015258789,7.880000305175781,2.9477033615112305,7.215700626373291,4.043695449829102,6.78778600692749,20.42389678955078,98.7783203125,99.99989318847656
2023-03-22 12:45:44.710,99.99989318847656,0.005280494689941406,False,1.7355228662490845,1.0429519414901733,42.64323043823242,0.18059921264648438,23.567707061767578,2.00753116607666,20.000722885131836,7.8599998474121096,8.759999847412109,87.5999984741211,7.8599998474121096,2.1594011783599854,7.235996723175049,4.049322128295898,6.834677696228027,20.41305160522461,98.7783203125,99.99989318847656
2023-03-22 12:44:44.712,99.99989318847656,0.0042247772216796875,False,1.648063063621521,1.0493260622024536,42.59982681274414,0.1757488250732422,23.54600715637207,2.070584297180176,20.00108528137207,7.840000152587891,8.730000305175782,87.30000305175781,7.830000305175782,2.2139008045196533,7.256293296813965,4.083084583282471,6.8665642738342285,20.44921875,98.7783203125,99.99989318847656
2023-03-22 12:43:44.719,99.99989318847656,0.006337165832519531,False,1.4939680099487305,1.0302103757858276,42.621524810791016,0.18059921264648438,23.57855987548828,2.11746883392334,20.00108528137207,7.80999984741211,8.69000015258789,86.9000015258789,7.80999984741211,2.387293577194214,7.276589393615723,4.088711261749268,6.9228339195251465,20.221355438232422,98.7783203125,99.99989318847656
2023-03-22 12:42:44.715,98.77853393554688,0.006337165832519531,False,1.504751205444336,1.0111079216003418,42.64323043823242,0.1773662567138672,23.54600715637207,2.177290916442871,20,7.790000152587891,8.65999984741211,86.5999984741211,7.790000152587891,2.696739435195923,7.276589393615723,4.075581073760986,6.964097499847412,20.452835083007812,98.77853393554688,99.99989318847656
2023-03-22 12:41:44.711,98.77853393554688,0.0031681060791015625,False,1.4028373956680298,0.9856312870979309,42.65407943725586,0.1757488250732422,23.54600715637207,2.216092109680176,20.00108528137207,7.770000457763672,8.630000305175782,86.30000305175781,7.770000457763672,3.070557117462158,7.317182540893555,4.079333305358887,6.995984077453613,20.66985321044922,98.77647399902344,99.99989318847656
2023-03-22 12:40:44.717,98.77810668945312,0.006337165832519531,False,1.2913695573806763,0.9856312870979309,42.65407943725586,0.18221664428710938,23.54600715637207,2.2807626724243164,20.00108528137207,7.75,8.59000015258789,85.9000015258789,7.75,3.4922666549682617,7.33748197555542,4.079333305358887,7.0728864669799805,20.655380249023438,98.77647399902344,99.99989318847656
2023-03-22 12:39:44.722,98.7783203125,0.007393836975097656,False,1.1544232368469238,0.9856312870979309,42.64323043823242,0.18221664428710938,23.49175453186035,2.3502817153930664,20.00108528137207,7.730000305175782,8.55999984741211,85.5999984741211,7.730000305175782,4.105989456176758,7.327333927154541,4.068078517913818,7.117902755737305,20.528789520263672,98.77647399902344,99.99989318847656
2023-03-22 12:38:44.719,98.77962493896484,0.004223823547363281,False,0.950596034526825,0.9665157198905945,42.632381439208984,0.18059921264648438,23.50260353088379,2.461838722229004,20.00108528137207,7.7,8.520000457763672,85.20000457763672,7.7,5.8058695793151855,7.327333927154541,4.1112189292907715,7.183550834655762,20.30093002319336,98.77647399902344,99.99989318847656
